pair_id,response1,response2,label,perturbation_type,dataset_name
239,"Armenia became independent from the Russian Empire on 28 May 1918 as the Republic of Armenia, later referred as First Republic of Armenia. About a month before its independence Armenia was part of short lived Transcaucasian Democratic Federative Republic. Suffering heavy losses during the Turkish invasion of Armenia and after the Soviet invasion of Armenia, the government of the First Republic resigned on 2 December 1920. Soviet Russia reinstalled its control over the country, which later became part of the Transcaucasian SFSR. The TSFSR was dissolved in 1936 and Armenia became a constituent republic of the Soviet Union known as the Armenian SSR, later also referred as the Second Republic of Armenia.","Armenia became independent from the Russian Empire on 28 May 1918 as the Republic of Armenia, later referred as First Republic of Armenia. About a month before its independence Armenia was part of short lived Transcaucasian Democratic Federative Republic. Soviet Russia reinstalled its control over the country, which later became part of the Transcaucasian SFSR. The TSFSR was dissolved in 1936 and Armenia became a constituent republic of the Soviet Union known as the Armenian SSR, later also referred as the Second Republic of Armenia.",0,edge_deletion,wikipedia_entity_swap
240,"A distant relative provided free board and lodging, and Erlang prepared for and took the University of Copenhagen entrance examination in 1896, and passed with distinction.  He won a scholarship to the University and majored in mathematics, and also studied astronomy, physics and chemistry.  He graduated in 1901 with an MA and over the next 7 years taught at several schools. He maintained his interest in mathematics, and received an award for a paper that he submitted to the University of Copenhagen.","A distant relative provided free board and lodging, and Erlang prepared for and took the University of Copenhagen entrance examination in 1896, and passed with distinction. He graduated in 1901 with an MA and over the next 7 years taught at several schools. He won a scholarship to the University and majored in mathematics, and also studied astronomy, physics and chemistry. He maintained his interest in mathematics, and received an award for a paper that he submitted to the University of Copenhagen.",1,paraphrase,wikipedia_entity_swap
241,"Abae (, ) was an ancient town in the northeastern corner of ancient Phocis, in Greece, near the frontiers of the Opuntian Locrians, said to have been built by the Argive Abas, son of Lynceus and Hypermnestra, and grandson of Danaus. This bit of legend suggests an origin or at least an existence in the Bronze Age. Its protohistory supports a continued existence in Iron-Age antiquity. It was famous for its oracle of Apollo Abaeus, one of those consulted by Croesus, king of Lydia, and Mardonius, among others. The site of the oracle was rediscovered at Kalapodi and excavated in modern times. The results confirm an archaeological existence dating from the Bronze Age, as is suggested by the lore.","Abae (, ) was an ancient town in the northeastern corner of ancient Phocis, in Greece, near the frontiers of the Opuntian Locrians, said to have been built by the Argive Abas, son of Lynceus and Hypermnestra, and grandson of Danaus. It was famous for its oracle of Apollo Abaeus, one of those consulted by Croesus, king of Lydia, and Mardonius, among others. This bit of legend suggests an origin or at least an existence in the Bronze Age. The site of the oracle was rediscovered at Kalapodi and excavated in modern times. Its protohistory supports a continued existence in Iron-Age antiquity. The results confirm an archaeological existence dating from the Bronze Age, as is suggested by the lore.",1,paraphrase,wikipedia_entity_swap
242,"There had been settlement on this part of the Abens river since long before the High Middle Ages, dating back to Neolithic times. Of particular interest and national importance are the Neolithic flint mines at Arnhofen, where, around 7,000 years ago, Stone Age people made flint, which was fashioned into drills, blades and arrowheads, and was regarded as the steel of the Stone Age. Traces of over 20,000 individuals were found on this site. The modern history of Abensberg, which is often incorrectly compared with that of the third century Roman castra (military outpost) of Abusina, begins with Gebhard, who was the first to mention Abensberg as a town, in the middle of the 12th century. The earliest written reference to the town, under the name of Habensperch, came from this time, in around 1138. Gebhard was from the Babonen clan.","There had been settlement on this part of the Abens river since long before the High Middle Ages, dating back to Neolithic times. Of particular interest and national importance are the Neolithic flint mines at Arnhofen, where, around 7,000 years ago, Stone Age people made flint, which was fashioned into drills, blades and arrowheads, and was regarded as the steel of the Stone Age. Traces of over 20,000 individuals were found on this site. The earliest written reference to the town, under the name of Habensperch, came from this time, in around 1138. Gebhard was from the Babonen clan.",0,node_deletion,wikipedia_entity_swap
243,"Andronicus is usually credited with the construction of the Tower of the Winds in the Roman forum at Athens around  a considerable portion of which still exists. It is octagonal, with figures of the eight principal winds (Anemoi) carved on the appropriate side. Originally, a bronze figure of Triton was placed on the summit that was turned round by the wind so that the rod in his hand pointed to the correct wind direction, an idea replicated with subsequent wind vanes. The interior housed a large clepsydra and the exterior housed multiple sundials so that it functioned as a kind of early clocktower.","Andronicus is usually credited with the construction of the Tower of the Winds in the Roman forum at Athens around  a considerable portion of which still exists. Originally, a bronze figure of Triton was placed on the summit that was turned round by the wind so that the rod in his hand pointed to the correct wind direction, an idea replicated with subsequent wind vanes. It is octagonal, with figures of the eight principal winds (Anemoi) carved on the appropriate side. The interior housed a large clepsydra and the exterior housed multiple sundials so that it functioned as a kind of early clocktower.",1,paraphrase,wikipedia_entity_swap
244,"The field of astrobiology has its origins in the 20th century with the advent of space exploration and the discovery of exoplanets. Early astrobiology research focused on the search for extraterrestrial life and the study of the potential for life to exist on other planets. In the 1960s and 1970s, NASA began its astrobiology pursuits within  the Viking program, which was the first US mission to land on Mars and search for signs of life. This mission, along with other early space exploration missions, laid the foundation for the development of astrobiology as a discipline.","The field of astrobiology has its origins in the 20th century with the advent of space exploration and the discovery of exoplanets. In the 1960s and 1970s, NASA began its astrobiology pursuits within  the Viking program, which was the first US mission to land on Mars and search for signs of life. Early astrobiology research focused on the search for extraterrestrial life and the study of the potential for life to exist on other planets. This mission, along with other early space exploration missions, laid the foundation for the development of astrobiology as a discipline.",1,paraphrase,wikipedia_entity_swap
245,"The Book of Amos is the third of the Twelve Minor Prophets in the Old Testament (Tanakh) and the second in the Greek Septuagint tradition. Amos, an older contemporary of Hosea and Isaiah, was active c. 750 BC during the reign of Jeroboam II (788–747 BC) of Samaria (aka. Northern Israel), making Amos the first prophetic book of the Bible to be written. Amos lived in the kingdom of Judah but preached in the northern kingdom of Israel. His major themes of social justice, God's omnipotence, and divine judgment became staples of prophecy.","The Book of Amos is the third of the Twelve Minor Prophets in the Old Testament (Tanakh) and the second in the Greek Septuagint tradition. Amos, an older contemporary of Hosea and Isaiah, was active c. 750 BC during the reign of Jeroboam II (788–747 BC) of Samaria (aka. Amos lived in the kingdom of Judah but preached in the northern kingdom of Israel. Northern Israel), making Amos the first prophetic book of the Bible to be written. His major themes of social justice, God's omnipotence, and divine judgment became staples of prophecy.",1,paraphrase,wikipedia_entity_swap
246,"The Ainu are one of the only major ethnic minorities in the Japanese islands with a distinct and highly unique culture and way of life. They were subject to forced assimilation, colonization, and ethnic and cultural genocide by the larger Japanese populace since at least the 18th century. Japanese assimilation policies in the 19th century around the Meiji Restoration included forcing Ainu peoples off their land; this, in turn, forced them to give up traditional ways of life such as subsistence hunting and fishing. Ainu people were not allowed to practice their religion, and they were pushed into Japanese-language schools where speaking the Ainu language was strictly forbidden. In 1966, there were about 300 native Ainu speakers; in 2008, however, there were only about 100.","The Ainu are one of the only major ethnic minorities in the Japanese islands with a distinct and highly unique culture and way of life. Ainu people were not allowed to practice their religion, and they were pushed into Japanese-language schools where speaking the Ainu language was strictly forbidden. They were subject to forced assimilation, colonization, and ethnic and cultural genocide by the larger Japanese populace since at least the 18th century. Japanese assimilation policies in the 19th century around the Meiji Restoration included forcing Ainu peoples off their land; this, in turn, forced them to give up traditional ways of life such as subsistence hunting and fishing. In 1966, there were about 300 native Ainu speakers; in 2008, however, there were only about 100.",1,paraphrase,wikipedia_entity_swap
247,"Only seven of Aeschylus's estimated 70 to 90 plays have survived. There is a long-standing debate regarding the authorship of one of them, Prometheus Bound, with some scholars arguing that it may be the work of his son Euphorion. Fragments from other plays have survived in quotations, and more continue to be discovered on Egyptian papyri. These fragments often give further insights into Aeschylus' work. He was likely the first dramatist to present plays as a trilogy. His Oresteia is the only extant ancient example. At least one of his plays was influenced by the Persians' second invasion of Greece (480–479 BC). This work, The Persians, is one of very few classical Greek tragedies concerned with contemporary events, and the only one extant. The significance of the war with Persia was so great to Aeschylus and the Greeks that his epitaph commemorates his participation in the Greek victory at Marathon while making no mention of his success as a playwright.","Only seven of Aeschylus's estimated 70 to 90 plays have survived. There is a long-standing debate regarding the authorship of one of them, Prometheus Bound, with some scholars arguing that it may be the work of his son Euphorion. Fragments from other plays have survived in quotations, and more continue to be discovered on Egyptian papyri. These fragments often give further insights into Aeschylus' work. He was likely the first dramatist to present plays as a trilogy. His Oresteia is the only extant ancient example. At least one of his plays was influenced by the Persians' second invasion of Greece (480–479 BC). This idle The Persians, is one of very few classical Greek tragedies concerned with contemporary events, and the only one extant. The significance of the war with Persia was so great to Aeschylus and the Greeks that his epitaph commemorates his participation in the Greek victory at Marathon while making no mention of his success as a playwright.",0,edge_replacement,wikipedia_entity_swap
248,"Britney Jean Spears (born December 2, 1981) is an American singer. Often referred to as the ""Princess of Pop"", she is credited with influencing the revival of teen pop during the late 1990s and early 2000s. Spears has sold over 150 million records worldwide, including over 70 million in the United States, making her one of the world's best-selling music artists. She has earned numerous awards and accolades, including a Grammy Award, 15 Guinness world records, six MTV Video Music Awards, seven Billboard Music Awards (including the Millennium Award), the inaugural Radio Disney Icon Award, and a star on the Hollywood Walk of Fame. Her heavily choreographed videos earned her the Michael Jackson Video Vanguard Award.","Britney Jean Spears (born December 2, 1981) is an American singer. Often referred to as the ""Princess of Pop"", she is credited with influencing the revival of teen pop during the late 1990s and early 2000s. Spears has sold over 150 million records worldwide, including over 70 million in the United States, making her one of the world's best-selling music artists. She has earned numerous awards and accolades, exclude a Grammy Award, 15 Guinness world records, six MTV Video Music Awards, seven Billboard Music Awards (including the Millennium Award), the inaugural Radio Disney Icon Award, and a star on the Hollywood Walk of Fame. Her heavily choreographed videos earned her the Michael Jackson Video Vanguard Award.",0,edge_replacement,wikipedia_entity_swap
249,"Asia shares the landmass of Eurasia with Europe, and of Afro-Eurasia with both Europe and Africa. In general terms, it is bounded on the east by the Pacific Ocean, on the south by the Indian Ocean, and on the north by the Arctic Ocean. The border of Asia with Europe is a historical and cultural construct, as there is no clear physical and geographical separation between them. It is somewhat arbitrary and has moved since its first conception in classical antiquity. The division of Eurasia into two continents reflects East–West cultural, linguistic, and ethnic differences, some of which vary on a spectrum rather than with a sharp dividing line. A commonly accepted division places Asia to the east of the Suez Canal separating it from Africa; and to the east of the Turkish Straits, the Ural Mountains and Ural River, and to the south of the Caucasus Mountains and the Caspian and Black seas, separating it from Europe.","Asia shares the landmass of Eurasia with Europe, and of Afro-Eurasia with both Europe and Africa. The border of Asia with Europe is a historical and cultural construct, as there is no clear physical and geographical separation between them. It is somewhat arbitrary and has moved since its first conception in classical antiquity. In general terms, it is bounded on the east by the Pacific Ocean, on the south by the Indian Ocean, and on the north by the Arctic Ocean. The division of Eurasia into two continents reflects East–West cultural, linguistic, and ethnic differences, some of which vary on a spectrum rather than with a sharp dividing line. A commonly accepted division places Asia to the east of the Suez Canal separating it from Africa; and to the east of the Turkish Straits, the Ural Mountains and Ural River, and to the south of the Caucasus Mountains and the Caspian and Black seas, separating it from Europe.",1,paraphrase,wikipedia_entity_swap
250,"Humans have lived in societies without formal hierarchies long before the establishment of states, realms, or empires. With the rise of organised hierarchical bodies, scepticism toward authority also rose. Although traces of anarchist ideas are found all throughout history, modern anarchism emerged from the Enlightenment. During the latter half of the 19th and the first decades of the 20th century, the anarchist movement flourished in most parts of the world and had a significant role in workers' struggles for emancipation. Various anarchist schools of thought formed during this period. Anarchists have taken part in several revolutions, most notably in the Paris Commune, the Russian Civil War and the Spanish Civil War, whose end marked the end of the classical era of anarchism. In the last decades of the 20th and into the 21st century, the anarchist movement has been resurgent once more, growing in popularity and influence within anti-capitalist, anti-war and anti-globalisation movements.","Humans have lived in societies without formal hierarchies long before the establishment of states, realms, or empires. With the rise of organised hierarchical bodies, scepticism toward authority also rose. Although traces of anarchist ideas are found all throughout history, modern anarchism emerged from the Enlightenment. During the latter half of the 19th and the first decades of the 20th century, the anarchist movement flourished in most parts of the world and had a significant role in workers' struggles for emancipation. Various anarchist schools of thought formed during this period. In the last decades of the 20th and into the 21st century, the anarchist movement has been resurgent once more, growing in popularity and influence within anti-capitalist, anti-war and anti-globalisation movements.",0,node_deletion,wikipedia_entity_swap
251,"Born at Guildford in Surrey, where his father Maurice Abbot (died 1606) was a cloth worker, he was taught at the Royal Grammar School, Guildford. According to an eighteenth-century biographical dictionary, when Abbot's mother was pregnant with him she had a dream in which she was told that if she ate a pike her child would be a son and rise to great prominence. Some time afterwards she accidentally caught a pike while fetching water from the River Wey and it ""being reported to some gentlemen in the neighbourhood, they offered to stand sponsors for the child, and afterwards shewed him many marks of favour"". He later studied, and then taught under many eminent scholars, including Dr Thomas Holland, at Balliol College, Oxford, was chosen Master of University College in 1597, and appointed Dean of Winchester in 1600. He was three times Vice-Chancellor of the University, and took a leading part in preparing the authorised version of the New Testament. In 1608, he went to Scotland with George Home, 1st Earl of Dunbar to arrange for a union between the churches of England and Scotland. He so pleased King James in this affair that he was made Bishop of Lichfield and Coventry in 1609 and was translated to the see of London a month afterwards.","Born at Guildford in Surrey, where his father Maurice Abbot (died 1606) was a cloth worker, he was taught at the Royal Grammar School, Guildford. According to an eighteenth-century biographical dictionary, when Abbot's mother was pregnant with him she had a dream in which she was told that if she ate a pike her child would be a son and rise to great prominence. Some time afterwards she accidentally caught a pike while fetching water from the River Wey and it ""being reported to some gentlemen in the neighbourhood, they offered to stand sponsors for the child, and afterwards shewed him many marks of favour"". He was three times Vice-Chancellor of the University, and took a leading part in preparing the authorised version of the New Testament. In 1608, he went to Scotland with George Home, 1st Earl of Dunbar to arrange for a union between the churches of England and Scotland. He so pleased King James in this affair that he was made Bishop of Lichfield and Coventry in 1609 and was translated to the see of London a month afterwards.",0,edge_deletion,wikipedia_entity_swap
252,"Americium was first produced in 1944 by the group of Glenn T. Seaborg from Berkeley, California, at the Metallurgical Laboratory of the University of Chicago, as part of the Manhattan Project. Although it is the third element in the transuranic series, it was discovered fourth, after the heavier curium. The discovery was kept secret and only released to the public in November 1945. Most americium is produced by uranium or plutonium being bombarded with neutrons in nuclear reactors – one tonne of spent nuclear fuel contains about 100 grams of americium. It is widely used in commercial ionization chamber smoke detectors, as well as in neutron sources and industrial gauges. Several unusual applications, such as nuclear batteries or fuel for space ships with nuclear propulsion, have been proposed for the isotope 242mAm, but they are as yet hindered by the scarcity and high price of this nuclear isomer.","Americium was first produced in 1944 by the group of Glenn T. Seaborg from Berkeley, California, at the Metallurgical Laboratory of the University of Chicago, as part of the Manhattan Project. It is widely used in commercial ionization chamber smoke detectors, as well as in neutron sources and industrial gauges. The discovery was kept secret and only released to the public in November 1945. Most americium is produced by uranium or plutonium being bombarded with neutrons in nuclear reactors – one tonne of spent nuclear fuel contains about 100 grams of americium. Although it is the third element in the transuranic series, it was discovered fourth, after the heavier curium. Several unusual applications, such as nuclear batteries or fuel for space ships with nuclear propulsion, have been proposed for the isotope 242mAm, but they are as yet hindered by the scarcity and high price of this nuclear isomer.",1,paraphrase,wikipedia_entity_swap
253,"338 BC – A Macedonian army led by Philip II defeated the combined forces of Athens and Thebes in the Battle of Chaeronea, securing Macedonian hegemony in Greece and the Aegean. 216 BC – The Carthaginian army led by Hannibal defeats a numerically superior Roman army at the Battle of Cannae. 49 BC – Caesar, who marched to Spain earlier in the year leaving Marcus Antonius in charge of Italy, defeats Pompey's general Afranius and Petreius in Ilerda (Lerida) north of the Ebro river. 461 – Majorian is arrested near Tortona (northern Italy) and deposed by the Suebian general Ricimer as puppet emperor. 932 – After a two-year siege, the city of Toledo, in Spain, surrenders to the forces of the Caliph of Córdoba Abd al-Rahman III, assuming an important victory in his campaign to subjugate the Central March. 1274 – Edward I of England returns from the Ninth Crusade and is crowned King seventeen days later. 1343 – After the execution of her husband, Jeanne de Clisson sells her estates and raises a force of men with which to attack French shipping and ports. 1377 – Russian troops are defeated by forces of the Blue Horde Khan Arapsha in the Battle on Pyana River. 1415 – Thomas Grey is executed for participating in the Southampton Plot.","338 BC – A Macedonian army led by Philip II defeated the combined forces of Athens and Thebes in the Battle of Chaeronea, securing Macedonian hegemony in Greece and the Aegean. 49 BC – Caesar, who marched to Spain earlier in the year leaving Marcus Antonius in charge of Italy, defeats Pompey's general Afranius and Petreius in Ilerda (Lerida) north of the Ebro river. 1343 – After the execution of her husband, Jeanne de Clisson sells her estates and raises a force of men with which to attack French shipping and ports. 461 – Majorian is arrested near Tortona (northern Italy) and deposed by the Suebian general Ricimer as puppet emperor. 216 BC – The Carthaginian army led by Hannibal defeats a numerically superior Roman army at the Battle of Cannae. 1274 – Edward I of England returns from the Ninth Crusade and is crowned King seventeen days later. 1377 – Russian troops are defeated by forces of the Blue Horde Khan Arapsha in the Battle on Pyana River. 932 – After a two-year siege, the city of Toledo, in Spain, surrenders to the forces of the Caliph of Córdoba Abd al-Rahman III, assuming an important victory in his campaign to subjugate the Central March. 1415 – Thomas Grey is executed for participating in the Southampton Plot.",1,paraphrase,wikipedia_entity_swap
254,"The team was established in Chicago in 1898 as the Morgan Athletic Club, and joined the NFL as a charter member on September 17, 1920. The Cardinals are the oldest continuously run professional football franchise in the United States, as well as one of only two NFL charter member franchises still in operation since the league's founding, the other also from Chicago, the Chicago Bears (the Green Bay Packers were an independent team and did not join the NFL until a year after its creation in 1921). The team moved to St. Louis in  and played there until . The team in St. Louis was commonly referred to as the ""Football Cardinals"", the ""Gridbirds"" or the ""Big Red"" to avoid confusion with the Major League Baseball's (MLB) St. Louis Cardinals. Before the  season, the team moved west to Tempe, Arizona, a suburb east of Phoenix and played their home games for the next 18 seasons at Sun Devil Stadium on the campus of Arizona State University. In , the team moved to their current home field in suburban Glendale, although their executive offices and training facility remain in Tempe. From 1988 to 2012 (except 2005, when they trained in Prescott), the Cardinals conducted their annual summer training camp at Northern Arizona University in Flagstaff. The Cardinals moved their training camp to State Farm Stadium (then University of Phoenix Stadium) in 2013.","The team was established in Chicago in 1898 as the Morgan Athletic Club, and joined the NFL as a charter member on September 17, 1920. The Cardinals are the oldest continuously run professional football franchise in the United States, as well as one of only two NFL charter member franchises still in operation since the league's founding, the other also from Chicago, the Chicago Bears (the Green Bay Packers were an independent team and did not join the NFL until a year after its creation in 1921). Before the  season, the team moved west to Tempe, Arizona, a suburb east of Phoenix and played their home games for the next 18 seasons at Sun Devil Stadium on the campus of Arizona State University. The team in St. Louis was commonly referred to as the ""Football Cardinals"", the ""Gridbirds"" or the ""Big Red"" to avoid confusion with the Major League Baseball's (MLB) St. Louis Cardinals. The team moved to St. Louis in  and played there until . In , the team moved to their current home field in suburban Glendale, although their executive offices and training facility remain in Tempe. From 1988 to 2012 (except 2005, when they trained in Prescott), the Cardinals conducted their annual summer training camp at Northern Arizona University in Flagstaff. The Cardinals moved their training camp to State Farm Stadium (then University of Phoenix Stadium) in 2013.",1,paraphrase,wikipedia_entity_swap
255,"Born into a senatorial family, Antoninus held various offices during the reign of Emperor Hadrian. He married Hadrian's niece Faustina, and Hadrian adopted him as his son and successor shortly before his death. Antoninus acquired the cognomen Pius after his accession to the throne, either because he compelled the Senate to deify his adoptive father, or because he had saved senators sentenced to death by Hadrian in his later years. His reign is notable for the peaceful state of the Empire, with no major revolts or military incursions during this time. A successful military campaign in southern Scotland early in his reign resulted in the construction of the Antonine Wall.","Born into a senatorial family, Antoninus held various offices during the reign of Emperor Hadrian. His reign is notable for the peaceful state of the Empire, with no major revolts or military incursions during this time. He married Hadrian's niece Faustina, and Hadrian adopted him as his son and successor shortly before his death. Antoninus acquired the cognomen Pius after his accession to the throne, either because he compelled the Senate to deify his adoptive father, or because he had saved senators sentenced to death by Hadrian in his later years. A successful military campaign in southern Scotland early in his reign resulted in the construction of the Antonine Wall.",1,paraphrase,wikipedia_entity_swap
256,"Cossa was born in the Kingdom of Naples. In 1403, he served as a papal legate in Romagna. He participated in the Council of Pisa in 1408, which sought to end the Western Schism with the election of a third alternative pope. In 1410, he succeeded Antipope Alexander V, taking the name John XXIII. At the instigation of Sigismund, King of the Romans, Pope John called the Council of Constance of 1413, which deposed John XXIII and Benedict XIII, accepted Gregory XII's resignation, and elected Pope Martin V to replace them, thus ending the schism. John XXIII was tried for various crimes, though later accounts question the veracity of those accusations. Towards the end of his life Cossa restored his relationship with the Church and was made Cardinal Bishop of Frascati by Pope Martin V.","Cossa was born in the Kingdom of Naples. John XXIII was tried for various crimes, though later accounts question the veracity of those accusations. In 1403, he served as a papal legate in Romagna. At the instigation of Sigismund, King of the Romans, Pope John called the Council of Constance of 1413, which deposed John XXIII and Benedict XIII, accepted Gregory XII's resignation, and elected Pope Martin V to replace them, thus ending the schism. He participated in the Council of Pisa in 1408, which sought to end the Western Schism with the election of a third alternative pope. In 1410, he succeeded Antipope Alexander V, taking the name John XXIII. Towards the end of his life Cossa restored his relationship with the Church and was made Cardinal Bishop of Frascati by Pope Martin V.",1,paraphrase,wikipedia_entity_swap
257,"74 BC – A group of officials, led by the Western Han minister Huo Guang, present articles of impeachment against the new emperor, Liu He, to the imperial regent, Empress Dowager Shangguan. 29 BC – Octavian holds the second of three consecutive triumphs in Rome to celebrate the victory over the Dalmatian tribes. 1040 – King Duncan I is killed in battle against his first cousin and rival Macbeth. The latter succeeds him as King of Scotland. 1183 – Taira no Munemori and the Taira clan take the young Emperor Antoku and the three sacred treasures and flee to western Japan to escape pursuit by the Minamoto clan. 1264 – After tricking the Venetian galley fleet into sailing east to the Levant, the Genoese capture an entire Venetian trade convoy at the Battle of Saseno. 1352 – War of the Breton Succession: Anglo-Bretons defeat the French in the Battle of Mauron. 1370 – Charles IV, Holy Roman Emperor, grants city privileges to Karlovy Vary. 1385 – Portuguese Crisis of 1383–85: Battle of Aljubarrota: Portuguese forces commanded by John I of Portugal defeat the Castilian army of John I of Castile. 1592 – The first sighting of the Falkland Islands by John Davis. 1598 – Nine Years' War: Battle of the Yellow Ford: Irish forces under Hugh O'Neill, Earl of Tyrone, defeat an English expeditionary force under Henry Bagenal.","74 BC – A group of officials, led by the Western Han minister Huo Guang, present articles of impeachment against the new emperor, Liu He, to the imperial regent, Empress Dowager Shangguan. 1385 – Portuguese Crisis of 1383–85: Battle of Aljubarrota: Portuguese forces commanded by John I of Portugal defeat the Castilian army of John I of Castile. 1183 – Taira no Munemori and the Taira clan take the young Emperor Antoku and the three sacred treasures and flee to western Japan to escape pursuit by the Minamoto clan. 1370 – Charles IV, Holy Roman Emperor, grants city privileges to Karlovy Vary. 1352 – War of the Breton Succession: Anglo-Bretons defeat the French in the Battle of Mauron. 29 BC – Octavian holds the second of three consecutive triumphs in Rome to celebrate the victory over the Dalmatian tribes. 1592 – The first sighting of the Falkland Islands by John Davis. The latter succeeds him as King of Scotland. 1264 – After tricking the Venetian galley fleet into sailing east to the Levant, the Genoese capture an entire Venetian trade convoy at the Battle of Saseno. 1040 – King Duncan I is killed in battle against his first cousin and rival Macbeth. 1598 – Nine Years' War: Battle of the Yellow Ford: Irish forces under Hugh O'Neill, Earl of Tyrone, defeat an English expeditionary force under Henry Bagenal.",1,paraphrase,wikipedia_entity_swap
258,"From the unexpected naturalism of Rodin's first major figure – inspired by his 1875 trip to Italy – to the unconventional memorials whose commissions he later sought, his reputation grew, and Rodin became the preeminent French sculptor of his time. By 1900, he was a world-renowned artist. Wealthy private clients sought Rodin's work after his World's Fair exhibit, and he kept company with a variety of high-profile intellectuals and artists. His student, Camille Claudel, became his associate, lover, and creative rival. Rodin's other students included Antoine Bourdelle, Constantin Brâncuși, and Charles Despiau. He married his lifelong companion, Rose Beuret, in the last year of both their lives. His sculptures suffered a decline in popularity after his death in 1917, but within a few decades his legacy solidified. Rodin remains one of the few sculptors widely known outside the visual arts community.","From the unexpected naturalism of Rodin's first major figure – inspired by his 1875 trip to Italy – to the unconventional memorials whose commissions he later sought, his reputation grew, and Rodin became the preeminent French sculptor of his time. By 1900, he was a world-renowned artist. Wealthy private clients sought Rodin's work after his World's Fair exhibit, and he kept company with a variety of high-profile intellectuals and artists. His student, Camille Claudel, became his associate, lover, and creative rival. He married his lifelong companion, Rose Beuret, in the last year of both their lives. His sculptures suffered a decline in popularity after his death in 1917, but within a few decades his legacy solidified. Rodin remains one of the few sculptors widely known outside the visual arts community.",0,edge_deletion,wikipedia_entity_swap
259,"Anne Brontë was the daughter of Maria ( Branwell) and Patrick Brontë, a poor Irish clergyman in the Church of England. Anne lived most of her life with her family at the parish of Haworth on the Yorkshire moors. Otherwise, she attended a boarding school in Mirfield between 1836 and 1837, and between 1839 and 1845 lived elsewhere working as a governess. In 1846  she published a book of poems with her sisters and later two novels, initially under the pen name Acton Bell. Her first novel, Agnes Grey, was published in 1847 at the same time as Wuthering Heights by her sister Emily Brontë. Anne’s second novel, The Tenant of Wildfell Hall, was published in 1848. The Tenant of Wildfell Hall is often considered one of the first feminist novels.","Anne Brontë was the daughter of Maria ( Branwell) and Patrick Brontë, a poor Irish clergyman in the Church of England. In 1846  she published a book of poems with her sisters and later two novels, initially under the pen name Acton Bell. Anne lived most of her life with her family at the parish of Haworth on the Yorkshire moors. Her first novel, Agnes Grey, was published in 1847 at the same time as Wuthering Heights by her sister Emily Brontë. Anne’s second novel, The Tenant of Wildfell Hall, was published in 1848. Otherwise, she attended a boarding school in Mirfield between 1836 and 1837, and between 1839 and 1845 lived elsewhere working as a governess. The Tenant of Wildfell Hall is often considered one of the first feminist novels.",1,paraphrase,wikipedia_entity_swap
260,"48 BC – Caesar's Civil War: Battle of Pharsalus: Julius Caesar decisively defeats Pompey at Pharsalus and Pompey flees to Egypt. 378 – Gothic War: Battle of Adrianople: A large Roman army led by Emperor Valens is defeated by the Visigoths. Valens is killed along with over half of his army. 1173 – Construction of the campanile of the Cathedral of Pisa (now known as the Leaning Tower of Pisa) begins; it will take two centuries to complete. 1329 – Quilon, the first Indian Christian Diocese, is erected by Pope John XXII; the French-born Jordanus is appointed the first Bishop. 1428 – Sources cite biggest caravan trade between Podvisoki and Republic of Ragusa. Vlachs committed to Ragusan lord Tomo Bunić, that they will with 600 horses deliver 1,500 modius of salt. Delivery was meant for Dobrašin Veseoković, and Vlachs price was half of delivered salt. 1500 – Ottoman–Venetian War (1499–1503): The Ottomans capture Methoni, Messenia.","48 BC – Caesar's Civil War: Battle of Pharsalus: Julius Caesar decisively defeats Pompey at Pharsalus and Pompey flees to Egypt. 378 – Gothic War: Battle of Adrianople: A large Roman army led by Emperor Valens is defeated by the Visigoths. Valens is killed along with over half of his army. 1173 – Construction of the campanile of the Cathedral of Pisa (now known as the Leaning Tower of Pisa) begins; it will take two centuries to complete. 1428 – Sources cite biggest caravan trade between Podvisoki and Republic of Ragusa. Vlachs committed to Ragusan lord Tomo Bunić, that they will with 600 horses deliver 1,500 modius of salt. Delivery was meant for Dobrašin Veseoković, and Vlachs price was half of delivered salt. 1500 – Ottoman–Venetian War (1499–1503): The Ottomans capture Methoni, Messenia.",0,node_deletion,wikipedia_entity_swap
261,"Ahmed was probably born in 18 April 1590 at the Manisa Palace, Manisa, when his father  Mehmed was still a prince and the governor of the Sanjak of Manisa. His mother was Handan Sultan. After his grandfather Murad III's death in 1595, his father came to Constantinople and ascended the throne as Sultan Mehmed III.  Mehmed ordered the execution of his nineteen half brothers. Ahmed's elder brother Şehzade Mahmud was also executed by his father Mehmed on 7 June 1603, just before Mehmed's own death on 22 December 1603. Mahmud was buried along with his mother in a separate mausoleum built by Ahmed in Şehzade Mosque, Constantinople.","Ahmed was probably born in 18 April 1590 at the Manisa Palace, Manisa, when his father  Mehmed was still a prince and the governor of the Sanjak of Manisa. After his grandfather Murad III's death in 1595, his father came to Constantinople and ascended the throne as Sultan Mehmed III. Mehmed ordered the execution of his nineteen half brothers. His mother was Handan Sultan. Ahmed's elder brother Şehzade Mahmud was also executed by his father Mehmed on 7 June 1603, just before Mehmed's own death on 22 December 1603. Mahmud was buried along with his mother in a separate mausoleum built by Ahmed in Şehzade Mosque, Constantinople.",1,paraphrase,wikipedia_entity_swap
