pair_id,paragraph_1,paragraph_2,kg_1,kg_2,aa_kea_similarity
68,"Ivan Savvidi is a businessperson who holds citizenship in Greece and speaks Russian. Greece maintains diplomatic relations with several countries, including the People's Republic of China, Nigeria, and Chile. Additionally, Chile has diplomatic relations with Germany and Hungary, and it is part of Hispanic America. Nigeria is also a member of Interpol.","Ivan Savvidi is a businessperson who holds citizenship in Greece and speaks and writes in Russian. Greece maintains diplomatic relations with several countries, including the People's Republic of China, Nigeria, and Chile. Additionally, Chile has diplomatic relations with Germany and Hungary and is part of Hispanic America. Furthermore, Nigeria is a member of Interpol.","[[""Ivan_Savvidi"", ""citizenship"", ""Greece""], [""Ivan_Savvidi"", ""language"", ""Russian""], [""Greece"", ""diplomaticRelations"", ""China""], [""Greece"", ""diplomaticRelations"", ""Nigeria""], [""Greece"", ""diplomaticRelations"", ""Chile""], [""Chile"", ""diplomaticRelations"", ""Germany""], [""Chile"", ""diplomaticRelations"", ""Hungary""], [""Chile"", ""region"", ""Hispanic_America""], [""Nigeria"", ""member"", ""Interpol""]]","[[""Ivan_Savvidi"", ""citizenship"", ""Greece""], [""Ivan_Savvidi"", ""language"", ""Russian""], [""Greece"", ""diplomaticRelations"", ""China""], [""Greece"", ""diplomaticRelations"", ""Nigeria""], [""Greece"", ""diplomaticRelations"", ""Chile""], [""Chile"", ""diplomaticRelations"", ""Germany""], [""Chile"", ""diplomaticRelations"", ""Hungary""], [""Chile"", ""region"", ""Hispanic_America""], [""Nigeria"", ""member"", ""Interpol""]]",1.0
69,"The Soviet Union shares borders with the Polish People's Republic and Iran and has diplomatic relations with the German Democratic Republic. Jesper Palm Lundorf, a citizen of Denmark, is both an athlete and a police officer. Denmark maintains diplomatic relations with Turkey, the Soviet Union, and Romania.","The Soviet Union shares borders with both the Polish People's Republic and Iran, while also maintaining diplomatic relations with the German Democratic Republic. On another note, Jesper Palm Lundorf is known for his occupations as an athlete and a police officer. Furthermore, Denmark has established diplomatic relations with Turkey and Romania, indicating a network of international ties.","[[""Soviet_Union"", ""borders"", ""Polish_People\""s_Republic""], [""Soviet_Union"", ""borders"", ""Iran""], [""Soviet_Union"", ""diplomatic_relations"", ""German_Democratic_Republic""], [""Jesper_Palm_Lundorf"", ""citizen_of"", ""Denmark""], [""Jesper_Palm_Lundorf"", ""occupation"", ""athlete""], [""Jesper_Palm_Lundorf"", ""occupation"", ""police_officer""], [""Denmark"", ""diplomatic_relations"", ""Turkey""], [""Denmark"", ""diplomatic_relations"", ""Soviet_Union""], [""Denmark"", ""diplomatic_relations"", ""Romania""]]","[[""Soviet_Union"", ""borders"", ""Polish_People\""s_Republic""], [""Soviet_Union"", ""borders"", ""Iran""], [""Soviet_Union"", ""diplomatic_relations"", ""German_Democratic_Republic""], [""Jesper_Palm_Lundorf"", ""occupation"", ""athlete""], [""Jesper_Palm_Lundorf"", ""occupation"", ""police_officer""], [""Denmark"", ""diplomatic_relations"", ""Turkey""], [""Denmark"", ""diplomatic_relations"", ""Romania""], [""Denmark"", ""diplomatic_relations"", ""Soviet_Union""]]",0.9166666666666666
70,"Serbia maintains diplomatic relations with both the United Arab Emirates and the State of Palestine. Additionally, Serbia is a member of the Organization of the Black Sea Economic Cooperation. The United States of America also has diplomatic relations with Serbia and is a member of the Nuclear Suppliers Group, while having diplomatic relations with Bermuda as well. Paul Conrad Buff is an audio engineer and a patent inventor who holds citizenship in the United States of America.","Serbia maintains diplomatic relations with both the United Arab Emirates and the State of Palestine, and is a member of the Organization of the Black Sea Economic Cooperation. The United States of America also has diplomatic relations with Serbia, and is a member of the Nuclear Suppliers Group, while additionally maintaining diplomatic ties with Bermuda. In the realm of professional achievements, Paul Conrad Buff is an audio engineer and a patent inventor who holds citizenship in the United States of America.","[[""Serbia"", ""diplomaticRelations"", ""United_Arab_Emirates""], [""Serbia"", ""diplomaticRelations"", ""State_of_Palestine""], [""Serbia"", ""member"", ""Organization_of_the_Black_Sea_Economic_Cooperation""], [""United_States_of_America"", ""diplomaticRelations"", ""Serbia""], [""United_States_of_America"", ""member"", ""Nuclear_Suppliers_Group""], [""United_States_of_America"", ""diplomaticRelations"", ""Bermuda""], [""Paul_Conrad_Buff"", ""citizenship"", ""United_States_of_America""], [""Paul_Conrad_Buff"", ""occupation"", ""audio_engineer""], [""Paul_Conrad_Buff"", ""occupation"", ""patent_inventor""]]","[[""Serbia"", ""diplomaticRelations"", ""United_Arab_Emirates""], [""Serbia"", ""diplomaticRelations"", ""State_of_Palestine""], [""Serbia"", ""member"", ""Organization_of_the_Black_Sea_Economic_Cooperation""], [""United_States_of_America"", ""diplomaticRelations"", ""Serbia""], [""United_States_of_America"", ""member"", ""Nuclear_Suppliers_Group""], [""United_States_of_America"", ""diplomaticRelations"", ""Bermuda""], [""Paul_Conrad_Buff"", ""citizenship"", ""United_States_of_America""], [""Paul_Conrad_Buff"", ""occupation"", ""audio_engineer""], [""Paul_Conrad_Buff"", ""occupation"", ""patent_inventor""]]",1.0
71,"Greece maintains diplomatic relations with both Finland and Serbia. Finland, in turn, has diplomatic relations with Latvia and is a member of the Organization for Security and Co-operation in Europe and the International Telecommunication Union. Serbia also has diplomatic connections with Myanmar, Libya, and New Zealand. Additionally, Greece is a member of the Visa Waiver Program. Notably, Iannis Xenakis, who speaks English, holds Greek citizenship and is a member of the Academy of Arts of the GDR, which has its headquarters in East Berlin and has been chaired by Arnold Zweig and Konrad Wolf.","Greece is a member of the Visa Waiver Program. Serbia maintains diplomatic relations with Myanmar, Libya, and New Zealand. The Academy of Arts of the GDR, headquartered in East Berlin, had Arnold Zweig and Konrad Wolf as its chairpersons. Finland shares diplomatic relations with Latvia and is a member of the Organization for Security and Co-operation in Europe as well as the International Telecommunication Union. Additionally, Iannis Xenakis, a citizen of Greece, speaks, writes, or signs in English.","[[""Greece"", ""diplomaticRelations"", ""Finland""], [""Greece"", ""diplomaticRelations"", ""Serbia""], [""Finland"", ""diplomaticRelations"", ""Latvia""], [""Finland"", ""member"", ""Organization_for_Security_and_Co-operation_in_Europe""], [""Finland"", ""member"", ""International_Telecommunication_Union""], [""Serbia"", ""diplomaticRelations"", ""Myanmar""], [""Serbia"", ""diplomaticRelations"", ""Libya""], [""Serbia"", ""diplomaticRelations"", ""New_Zealand""], [""Greece"", ""member"", ""Visa_Waiver_Program""], [""Iannis_Xenakis"", ""citizenship"", ""Greece""], [""Iannis_Xenakis"", ""language"", ""English""], [""Iannis_Xenakis"", ""member"", ""Academy_of_Arts_of_the_GDR""], [""Academy_of_Arts_of_the_GDR"", ""headquarters"", ""East_Berlin""], [""Academy_of_Arts_of_the_GDR"", ""chairperson"", ""Arnold_Zweig""], [""Academy_of_Arts_of_the_GDR"", ""chairperson"", ""Konrad_Wolf""]]","[[""Greece"", ""member"", ""Visa_Waiver_Program""], [""Serbia"", ""diplomaticRelations"", ""Myanmar""], [""Serbia"", ""diplomaticRelations"", ""Libya""], [""Serbia"", ""diplomaticRelations"", ""New_Zealand""], [""Finland"", ""diplomaticRelations"", ""Latvia""], [""Finland"", ""member"", ""Organization_for_Security_and_Co-operation_in_Europe""], [""Finland"", ""member"", ""International_Telecommunication_Union""], [""Academy_of_Arts_of_the_GDR"", ""headquarters"", ""East_Berlin""], [""Academy_of_Arts_of_the_GDR"", ""chairperson"", ""Arnold_Zweig""], [""Academy_of_Arts_of_the_GDR"", ""chairperson"", ""Konrad_Wolf""], [""Iannis_Xenakis"", ""citizenship"", ""Greece""], [""Iannis_Xenakis"", ""language"", ""English""]]",0.8958333333333334
72,"Kiribati has established diplomatic relations with the People's Republic of China and is also a member of the Organisation for the Prohibition of Chemical Weapons. The United States of America shares a border with Kiribati and maintains diplomatic ties with both Liechtenstein and Kazakhstan. Nate Shaw, an athlete and a member of the Los Angeles Rams sports team, holds citizenship in the United States of America. Kazakhstan is an active member of several organizations, including the Shanghai Cooperation Organisation, the International Finance Corporation, and the United Nations.","Kiribati has established diplomatic relations with the People's Republic of China and is also a member of the Organisation for the Prohibition of Chemical Weapons. In a different context, the United States of America maintains diplomatic relations with Liechtenstein. Nate Shaw is an athlete who plays for the Los Angeles Rams, demonstrating his membership in this sports team. Turning to Kazakhstan, it is a member of several prominent organizations, including the Shanghai Cooperation Organisation, the International Finance Corporation, and the United Nations.","[[""Kiribati"", ""diplomaticRelations"", ""People\""s_Republic_of_China""], [""Kiribati"", ""member"", ""Organisation_for_the_Prohibition_of_Chemical_Weapons""], [""United_States_of_America"", ""border"", ""Kiribati""], [""United_States_of_America"", ""diplomaticTies"", ""Liechtenstein""], [""United_States_of_America"", ""diplomaticTies"", ""Kazakhstan""], [""Nate_Shaw"", ""citizenship"", ""United_States_of_America""], [""Nate_Shaw"", ""member"", ""Los_Angeles_Rams""], [""Kazakhstan"", ""member"", ""Shanghai_Cooperation_Organisation""], [""Kazakhstan"", ""member"", ""International_Finance_Corporation""], [""Kazakhstan"", ""member"", ""United_Nations""]]","[[""Kiribati"", ""diplomaticRelations"", ""People\""s_Republic_of_China""], [""Kiribati"", ""member"", ""Organisation_for_the_Prohibition_of_Chemical_Weapons""], [""United_States_of_America"", ""diplomaticRelations"", ""Liechtenstein""], [""Nate_Shaw"", ""member"", ""Los_Angeles_Rams""], [""Kazakhstan"", ""member"", ""Shanghai_Cooperation_Organisation""], [""Kazakhstan"", ""member"", ""International_Finance_Corporation""], [""Kazakhstan"", ""member"", ""United_Nations""]]",0.8484848484848485
73,"Taiwan maintains diplomatic relations with several countries, including Saint Lucia, Niue, and Andorra. Additionally, Peru is a member of both the United Nations and Interpol, and it also has diplomatic relations with Taiwan. Saint Lucia is a member of the International Development Association, the International Finance Corporation, and UNESCO. Furthermore, Andorra holds diplomatic relations with Italy and Germany. In terms of individual professions, Christian Meier is a model and businessperson, who is a citizen of Peru.","Taiwan maintains diplomatic relations with several countries, including Saint Lucia, Niue, and Andorra. Additionally, Andorra has diplomatic relations with Italy and Germany. Peru is also engaged in diplomatic relations with Taiwan and is a member of both the United Nations and Interpol. Meanwhile, Saint Lucia participates as a member of the International Development Association, the International Finance Corporation, and UNESCO. Christian Meier, a citizen of Peru, is known for his dual occupation as a model and businessperson.","[[""Taiwan"", ""diplomaticRelations"", ""Saint_Lucia""], [""Taiwan"", ""diplomaticRelations"", ""Niue""], [""Taiwan"", ""diplomaticRelations"", ""Andorra""], [""Taiwan"", ""diplomaticRelations"", ""Peru""], [""Peru"", ""member"", ""United_Nations""], [""Peru"", ""member"", ""Interpol""], [""Saint_Lucia"", ""member"", ""International_Development_Association""], [""Saint_Lucia"", ""member"", ""International_Finance_Corporation""], [""Saint_Lucia"", ""member"", ""UNESCO""], [""Andorra"", ""diplomaticRelations"", ""Italy""], [""Andorra"", ""diplomaticRelations"", ""Germany""], [""Christian_Meier"", ""citizen"", ""Peru""], [""Christian_Meier"", ""profession"", ""model""], [""Christian_Meier"", ""profession"", ""businessperson""]]","[[""Taiwan"", ""diplomaticRelations"", ""Saint_Lucia""], [""Taiwan"", ""diplomaticRelations"", ""Niue""], [""Taiwan"", ""diplomaticRelations"", ""Andorra""], [""Taiwan"", ""diplomaticRelations"", ""Peru""], [""Andorra"", ""diplomaticRelations"", ""Italy""], [""Andorra"", ""diplomaticRelations"", ""Germany""], [""Peru"", ""member"", ""United_Nations""], [""Peru"", ""member"", ""Interpol""], [""Saint_Lucia"", ""member"", ""International_Development_Association""], [""Saint_Lucia"", ""member"", ""International_Finance_Corporation""], [""Saint_Lucia"", ""member"", ""UNESCO""], [""Christian_Meier"", ""citizen"", ""Peru""], [""Christian_Meier"", ""profession"", ""model""], [""Christian_Meier"", ""profession"", ""businessperson""]]",1.0
74,"The State of Palestine maintains diplomatic relations with Denmark, Malaysia, and Iceland. Additionally, the United States of America has established diplomatic relations with the State of Palestine, Latvia, and Mongolia. Latvia is a member of the Council of Europe, the International Bank for Reconstruction and Development, and UNESCO. Meanwhile, Mongolia has diplomatic relations with both Taiwan and the United Kingdom. In the realm of the arts, Dwight Yoakam is recognized as a screenwriter and is known for his contributions to the country music genre. He has citizenship in the United States of America.","The State of Palestine maintains diplomatic relations with several countries, including Denmark, Malaysia, and Iceland. Additionally, the United States of America has diplomatic relations with the State of Palestine. In the realm of arts, Dwight Yoakam is noted for his occupation as a screenwriter, and he is prominently associated with the genre of country music. Latvia is an active member of multiple international organizations, such as the Council of Europe, the International Bank for Reconstruction and Development, and UNESCO. Furthermore, Mongolia engages in diplomatic relations with both Taiwan and the United Kingdom.","[[""State_of_Palestine"", ""diplomaticRelations"", ""Denmark""], [""State_of_Palestine"", ""diplomaticRelations"", ""Malaysia""], [""State_of_Palestine"", ""diplomaticRelations"", ""Iceland""], [""United_States_of_America"", ""diplomaticRelations"", ""State_of_Palestine""], [""United_States_of_America"", ""diplomaticRelations"", ""Latvia""], [""United_States_of_America"", ""diplomaticRelations"", ""Mongolia""], [""Latvia"", ""member"", ""Council_of_Europe""], [""Latvia"", ""member"", ""International_Bank_for_Reconstruction_and_Development""], [""Latvia"", ""member"", ""UNESCO""], [""Mongolia"", ""diplomaticRelations"", ""Taiwan""], [""Mongolia"", ""diplomaticRelations"", ""United_Kingdom""], [""Dwight_Yoakam"", ""occupation"", ""screenwriter""], [""Dwight_Yoakam"", ""associatedWith"", ""country_music""], [""Dwight_Yoakam"", ""citizenship"", ""United_States_of_America""]]","[[""State_of_Palestine"", ""diplomaticRelations"", ""Denmark""], [""State_of_Palestine"", ""diplomaticRelations"", ""Malaysia""], [""State_of_Palestine"", ""diplomaticRelations"", ""Iceland""], [""United_States_of_America"", ""diplomaticRelations"", ""State_of_Palestine""], [""Latvia"", ""member"", ""Council_of_Europe""], [""Latvia"", ""member"", ""International_Bank_for_Reconstruction_and_Development""], [""Latvia"", ""member"", ""UNESCO""], [""Mongolia"", ""diplomaticRelations"", ""Taiwan""], [""Mongolia"", ""diplomaticRelations"", ""United_Kingdom""], [""Dwight_Yoakam"", ""occupation"", ""screenwriter""], [""Dwight_Yoakam"", ""associatedWith"", ""country_music""]]",0.9
75,"The United Kingdom has established diplomatic relations with both Bahrain and South Africa. Additionally, the United Kingdom is a member of the International Bank for Reconstruction and Development. Alfredo Nobre da Costa, a minister, was born in Lisbon and holds citizenship in Portugal. Portugal has diplomatic relations with the United Kingdom and is a member of both the International Centre for Settlement of Investment Disputes and the Movement Coordination Centre Europe.","The United Kingdom maintains diplomatic relations with both Bahrain and South Africa, and is a member of the International Bank for Reconstruction and Development. Alfredo Nobre da Costa, a minister by occupation, was born in Lisbon and holds citizenship in Portugal. Portugal has diplomatic relations with the United Kingdom and is a member of the International Centre for Settlement of Investment Disputes, as well as the Movement Coordination Centre Europe.","[[""United_Kingdom"", ""diplomaticRelations"", ""Bahrain""], [""United_Kingdom"", ""diplomaticRelations"", ""South_Africa""], [""United_Kingdom"", ""member"", ""International_Bank_for_Reconstruction_and_Development""], [""Alfredo_Nobre_da_Costa"", ""birthPlace"", ""Lisbon""], [""Alfredo_Nobre_da_Costa"", ""citizenship"", ""Portugal""], [""Portugal"", ""diplomaticRelations"", ""United_Kingdom""], [""Portugal"", ""member"", ""International_Centre_for_Settlement_of_Investment_Disputes""], [""Portugal"", ""member"", ""Movement_Coordination_Centre_Europe""]]","[[""United_Kingdom"", ""diplomaticRelations"", ""Bahrain""], [""United_Kingdom"", ""diplomaticRelations"", ""South_Africa""], [""United_Kingdom"", ""member"", ""International_Bank_for_Reconstruction_and_Development""], [""Alfredo_Nobre_da_Costa"", ""birthPlace"", ""Lisbon""], [""Alfredo_Nobre_da_Costa"", ""citizenship"", ""Portugal""], [""Portugal"", ""diplomaticRelations"", ""United_Kingdom""], [""Portugal"", ""member"", ""International_Centre_for_Settlement_of_Investment_Disputes""], [""Portugal"", ""member"", ""Movement_Coordination_Centre_Europe""]]",1.0
76,"The United Kingdom maintains diplomatic relations with both Kosovo and Barbados and is a member of the Australia Group. Francesca Annis, a citizen of the United Kingdom, is an actor who has been in a relationship with Ralph Fiennes, who is not only her unmarried partner but also a film director and a voice actor. Ralph Fiennes is the sibling of Joseph Fiennes, who works as a stage actor.","The United Kingdom maintains diplomatic relations with both Kosovo and Barbados, and it is a member of the Australia Group. Francesca Annis is known for her work as an actor, while Joseph Fiennes is recognized as a stage actor. Ralph Fiennes, who is a sibling of Joseph Fiennes, has a diverse career as a voice actor and film director.","[[""United_Kingdom"", ""diplomaticRelations"", ""Kosovo""], [""United_Kingdom"", ""diplomaticRelations"", ""Barbados""], [""United_Kingdom"", ""member"", ""Australia_Group""], [""Francesca_Annis"", ""citizen"", ""United_Kingdom""], [""Francesca_Annis"", ""partner"", ""Ralph_Fiennes""], [""Ralph_Fiennes"", ""occupation"", ""film_director""], [""Ralph_Fiennes"", ""occupation"", ""voice_actor""], [""Ralph_Fiennes"", ""sibling"", ""Joseph_Fiennes""], [""Joseph_Fiennes"", ""occupation"", ""stage_actor""]]","[[""United_Kingdom"", ""diplomaticRelations"", ""Kosovo""], [""United_Kingdom"", ""diplomaticRelations"", ""Barbados""], [""United_Kingdom"", ""member"", ""Australia_Group""], [""Francesca_Annis"", ""occupation"", ""actor""], [""Ralph_Fiennes"", ""sibling"", ""Joseph_Fiennes""], [""Ralph_Fiennes"", ""occupation"", ""voice_actor""], [""Ralph_Fiennes"", ""occupation"", ""film_director""], [""Joseph_Fiennes"", ""occupation"", ""stage_actor""]]",0.7945521577046603
77,"Australia maintains diplomatic relations with several countries, including Portugal, Saudi Arabia, and North Macedonia. In turn, Hong Kong, which has diplomatic relations with Australia and Macau, is a member of the Asian Development Bank. Watertown shares borders with Belmont and Boston, while Lydia Maria Child resides in Watertown, speaks English, and holds citizenship in the United States of America. The United States of America has diplomatic relations with Kuwait, the European Union, and Hong Kong. Kuwait also has diplomatic relations with Mexico and is a member of the World Trade Organization. Additionally, Mexico maintains diplomatic relations with Ethiopia.","Australia maintains diplomatic relations with several countries, including Portugal, Saudi Arabia, and North Macedonia. Hong Kong is also involved in diplomatic relations with Australia and Macau, and it is a member of the Asian Development Bank. In the United States of America, Lydia Maria Child resides in Watertown, where she speaks and writes in English, and she holds citizenship in the United States of America. The United States of America has diplomatic relations with Kuwait, the European Union, and Hong Kong. Kuwait, in turn, has diplomatic relations with Mexico and is a member of the World Trade Organization. Additionally, Watertown shares borders with Belmont and Boston, further illustrating interconnectedness within these regions. Mexico also has diplomatic relations with Ethiopia.","[[""Australia"", ""diplomaticRelations"", ""Portugal""], [""Australia"", ""diplomaticRelations"", ""Saudi_Arabia""], [""Australia"", ""diplomaticRelations"", ""North_Macedonia""], [""Hong_Kong"", ""diplomaticRelations"", ""Australia""], [""Hong_Kong"", ""diplomaticRelations"", ""Macau""], [""Hong_Kong"", ""member"", ""Asian_Development_Bank""], [""Watertown"", ""borders"", ""Belmont""], [""Watertown"", ""borders"", ""Boston""], [""Lydia_Maria_Child"", ""resides"", ""Watertown""], [""Lydia_Maria_Child"", ""speaks"", ""English""], [""Lydia_Maria_Child"", ""citizenship"", ""United_States_of_America""], [""United_States_of_America"", ""diplomaticRelations"", ""Kuwait""], [""United_States_of_America"", ""diplomaticRelations"", ""European_Union""], [""United_States_of_America"", ""diplomaticRelations"", ""Hong_Kong""], [""Kuwait"", ""diplomaticRelations"", ""Mexico""], [""Kuwait"", ""member"", ""World_Trade_Organization""], [""Mexico"", ""diplomaticRelations"", ""Ethiopia""]]","[[""Australia"", ""diplomaticRelations"", ""Portugal""], [""Australia"", ""diplomaticRelations"", ""Saudi_Arabia""], [""Australia"", ""diplomaticRelations"", ""North_Macedonia""], [""Hong_Kong"", ""diplomaticRelations"", ""Australia""], [""Hong_Kong"", ""diplomaticRelations"", ""Macau""], [""Hong_Kong"", ""member"", ""Asian_Development_Bank""], [""Watertown"", ""borders"", ""Belmont""], [""Watertown"", ""borders"", ""Boston""], [""Lydia_Maria_Child"", ""resides"", ""Watertown""], [""Lydia_Maria_Child"", ""speaks"", ""English""], [""Lydia_Maria_Child"", ""citizenship"", ""United_States_of_America""], [""United_States_of_America"", ""diplomaticRelations"", ""Kuwait""], [""United_States_of_America"", ""diplomaticRelations"", ""European_Union""], [""United_States_of_America"", ""diplomaticRelations"", ""Hong_Kong""], [""Kuwait"", ""diplomaticRelations"", ""Mexico""], [""Kuwait"", ""member"", ""World_Trade_Organization""], [""Mexico"", ""diplomaticRelations"", ""Ethiopia""]]",1.0
78,"Jonathan Hyde holds citizenship in both Australia and the United Kingdom. He was educated at the Royal Academy of Dramatic Art, which is located in the London Borough of Camden. In the film Joan of Arc, Jonathan Hyde is one of the cast members, along with Liliana Komorowska, who is a film director, actor, and film actor, and Maury Chaykin. On an international level, Australia has diplomatic relations with the Republic of Cyprus, Mozambique, and Canada, while the United Kingdom maintains diplomatic relations with Russia and Azerbaijan. Additionally, Russia has diplomatic relations with Ghana and is named after Kyivska Rus'. The United Kingdom is also a member of the International Hydrographic Organization.","Jonathan Hyde was educated at the Royal Academy of Dramatic Art, which is located in the London Borough of Camden. Liliana Komorowska holds multiple occupations as a film director, film actor, and actor. In another realm of international relations, Russia and Ghana maintain diplomatic relations and Russia is named after Kyivska Rus'. Australia also fosters diplomatic relations with several countries, including the Republic of Cyprus, Mozambique, and Canada. Meanwhile, the United Kingdom maintains diplomatic relations with Azerbaijan and is a member of the International Hydrographic Organization. In the realm of cinema, Joan of Arc is noted for her connection as a cast member to Maury Chaykin.","[[""Jonathan_Hyde"", ""citizenship"", ""Australia""], [""Jonathan_Hyde"", ""citizenship"", ""United_Kingdom""], [""Royal_Academy_of_Dramatic_Art"", ""location"", ""London_Borough_of_Camden""], [""Jonathan_Hyde"", ""educatedAt"", ""Royal_Academy_of_Dramatic_Art""], [""Joan_of_Arc"", ""castMember"", ""Jonathan_Hyde""], [""Joan_of_Arc"", ""castMember"", ""Liliana_Komorowska""], [""Joan_of_Arc"", ""castMember"", ""Maury_Chaykin""], [""Liliana_Komorowska"", ""occupation"", ""film_director""], [""Liliana_Komorowska"", ""occupation"", ""film_actor""], [""Liliana_Komorowska"", ""occupation"", ""actor""], [""Australia"", ""diplomaticRelations"", ""Republic_of_Cyprus""], [""Australia"", ""diplomaticRelations"", ""Mozambique""], [""Australia"", ""diplomaticRelations"", ""Canada""], [""United_Kingdom"", ""diplomaticRelations"", ""Russia""], [""United_Kingdom"", ""diplomaticRelations"", ""Azerbaijan""], [""Russia"", ""diplomaticRelations"", ""Ghana""], [""Russia"", ""namedAfter"", ""Kyivska_Rus""], [""United_Kingdom"", ""memberOf"", ""International_Hydrographic_Organization""]]","[[""Jonathan_Hyde"", ""educatedAt"", ""Royal_Academy_of_Dramatic_Art""], [""Royal_Academy_of_Dramatic_Art"", ""location"", ""London_Borough_of_Camden""], [""Liliana_Komorowska"", ""occupation"", ""film_director""], [""Liliana_Komorowska"", ""occupation"", ""film_actor""], [""Liliana_Komorowska"", ""occupation"", ""actor""], [""Joan_of_Arc"", ""castMember"", ""Maury_Chaykin""], [""Russia"", ""diplomaticRelations"", ""Ghana""], [""Russia"", ""namedAfter"", ""Kyivska_Rus""], [""Australia"", ""diplomaticRelations"", ""Republic_of_Cyprus""], [""Australia"", ""diplomaticRelations"", ""Mozambique""], [""Australia"", ""diplomaticRelations"", ""Canada""], [""United_Kingdom"", ""diplomaticRelations"", ""Azerbaijan""], [""United_Kingdom"", ""memberOf"", ""International_Hydrographic_Organization""], [""Joan_of_Arc"", ""castMember"", ""Jonathan_Hyde""], [""Joan_of_Arc"", ""castMember"", ""Liliana_Komorowska""]]",0.912280701754386
79,"Switzerland is a member of both the Council of Europe and the European Space Agency, and it maintains diplomatic relations with the United States of America. The United States of America, in turn, has diplomatic relations with Lithuania and Laos, and is a member of the Treaty on Open Skies. Pierre-Yves Maillard is a politician who holds citizenship in Switzerland and speaks French.","Switzerland is a member of both the Council of Europe and the European Space Agency. It maintains diplomatic relations with the United States of America, which in turn has diplomatic relations with Lithuania and Laos. Additionally, the United States of America is a member of the Treaty on Open Skies. Pierre-Yves Maillard is a politician and a citizen of Switzerland, where he speaks and writes in French.","[[""Switzerland"", ""member"", ""Council_of_Europe""], [""Switzerland"", ""member"", ""European_Space_Agency""], [""Switzerland"", ""diplomaticRelations"", ""United_States_of_America""], [""United_States_of_America"", ""diplomaticRelations"", ""Lithuania""], [""United_States_of_America"", ""diplomaticRelations"", ""Laos""], [""United_States_of_America"", ""member"", ""Treaty_on_Open_Skies""], [""Pierre-Yves_Maillard"", ""citizen"", ""Switzerland""], [""Pierre-Yves_Maillard"", ""speaks"", ""French""]]","[[""Switzerland"", ""member"", ""Council_of_Europe""], [""Switzerland"", ""member"", ""European_Space_Agency""], [""Switzerland"", ""diplomaticRelations"", ""United_States_of_America""], [""United_States_of_America"", ""diplomaticRelations"", ""Lithuania""], [""United_States_of_America"", ""diplomaticRelations"", ""Laos""], [""United_States_of_America"", ""member"", ""Treaty_on_Open_Skies""], [""Pierre-Yves_Maillard"", ""citizen"", ""Switzerland""], [""Pierre-Yves_Maillard"", ""speaks"", ""French""]]",1.0
80,"Sweden is a member of the Group on Earth Observations and maintains diplomatic relations with several countries including Malaysia and Ukraine. Ukraine, in turn, has diplomatic relations with the European Union, Brazil, and Albania. Malaysia also has diplomatic relations with Kyrgyzstan and Finland, as well as with India, which is a member of BRICS and maintains diplomatic relations with Malta. Additionally, Jesper Odelberg is a musician and actor who holds Swedish citizenship.","Sweden is a member of the Group on Earth Observations and maintains diplomatic relations with Malaysia and Ukraine. In addition, Ukraine has established diplomatic relations with the European Union, Brazil, and Albania. Malaysia also has diplomatic ties with Kyrgyzstan, Finland, and India. On another note, Jesper Odelberg is a musician and actor from Sweden, where he holds citizenship. Meanwhile, India maintains diplomatic relations with Malta and is a member of BRICS.","[[""Sweden"", ""member"", ""Group_on_Earth_Observations""], [""Sweden"", ""diplomatic_relations"", ""Malaysia""], [""Sweden"", ""diplomatic_relations"", ""Ukraine""], [""Ukraine"", ""diplomatic_relations"", ""European_Union""], [""Ukraine"", ""diplomatic_relations"", ""Brazil""], [""Ukraine"", ""diplomatic_relations"", ""Albania""], [""Malaysia"", ""diplomatic_relations"", ""Kyrgyzstan""], [""Malaysia"", ""diplomatic_relations"", ""Finland""], [""Malaysia"", ""diplomatic_relations"", ""India""], [""India"", ""member"", ""BRICS""], [""India"", ""diplomatic_relations"", ""Malta""], [""Jesper_Odelberg"", ""citizenship"", ""Sweden""]]","[[""Sweden"", ""member"", ""Group_on_Earth_Observations""], [""Sweden"", ""diplomatic_relations"", ""Malaysia""], [""Sweden"", ""diplomatic_relations"", ""Ukraine""], [""Ukraine"", ""diplomatic_relations"", ""European_Union""], [""Ukraine"", ""diplomatic_relations"", ""Brazil""], [""Ukraine"", ""diplomatic_relations"", ""Albania""], [""Malaysia"", ""diplomatic_relations"", ""Kyrgyzstan""], [""Malaysia"", ""diplomatic_relations"", ""Finland""], [""Malaysia"", ""diplomatic_relations"", ""India""], [""India"", ""member"", ""BRICS""], [""India"", ""diplomatic_relations"", ""Malta""], [""Jesper_Odelberg"", ""citizenship"", ""Sweden""]]",1.0
